NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;
57;2;42;1:56.782;0;;26.914;0;44.145;0;45.723;0;168.7;1:29:12.156;13:14:40.486;0:26.914;0:44.145;0:45.723;;Daniel Morad;;GS;;Winward Racing;Mercedes-AMG;GF;
57;2;43;1:57.079;0;;26.959;0;44.202;0;45.918;0;168.2;1:31:09.235;13:16:37.565;0:26.959;0:44.202;0:45.918;;Daniel Morad;;GS;;Winward Racing;Mercedes-AMG;GF;
57;2;44;2:29.961;0;B;27.073;0;49.084;0;1:13.804;0;131.4;1:33:39.196;13:19:07.526;0:27.073;0:49.084;1:13.804;;Daniel Morad;;GS;;Winward Racing;Mercedes-AMG;GF;
59;1;1;2:03.329;0;;30.830;0;46.010;0;46.489;0;159.7;2:03.329;11:47:31.659;0:30.830;0:46.010;0:46.489;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;2;1:58.896;0;;27.241;0;45.191;0;46.464;0;165.7;4:02.225;11:49:30.555;0:27.241;0:45.191;0:46.464;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;3;2:28.871;0;;29.958;0;1:00.107;0;58.806;0;132.3;6:31.096;11:51:59.426;0:29.958;1:00.107;0:58.806;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;FCY;
59;1;4;3:05.313;0;;43.757;0;1:17.066;0;1:04.490;0;106.3;9:36.409;11:55:04.739;0:43.757;1:17.066;1:04.490;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;5;1:58.901;0;;27.219;0;45.333;0;46.349;0;165.7;11:35.310;11:57:03.640;0:27.219;0:45.333;0:46.349;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;6;1:58.293;0;;27.080;0;45.054;0;46.159;0;166.5;13:33.603;11:59:01.933;0:27.080;0:45.054;0:46.159;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;7;1:59.190;0;;27.046;0;45.685;0;46.459;0;165.3;15:32.793;12:01:01.123;0:27.046;0:45.685;0:46.459;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;8;1:57.876;0;;27.108;0;44.841;0;45.927;1;167.1;17:30.669;12:02:58.999;0:27.108;0:44.841;0:45.927;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;9;1:58.162;0;;27.052;0;44.809;0;46.301;0;166.7;19:28.831;12:04:57.161;0:27.052;0:44.809;0:46.301;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;10;1:58.169;0;;27.112;0;45.015;0;46.042;0;166.7;21:27.000;12:06:55.330;0:27.112;0:45.015;0:46.042;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;11;1:58.148;0;;27.090;0;44.996;0;46.062;0;166.7;23:25.148;12:08:53.478;0:27.090;0:44.996;0:46.062;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;12;1:57.767;0;;27.064;0;44.647;1;46.056;0;167.3;25:22.915;12:10:51.245;0:27.064;0:44.647;0:46.056;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;13;1:58.544;0;;27.123;0;45.320;0;46.101;0;166.2;27:21.459;12:12:49.789;0:27.123;0:45.320;0:46.101;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;14;1:57.711;0;;27.073;0;44.680;0;45.958;0;167.3;29:19.170;12:14:47.500;0:27.073;0:44.680;0:45.958;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;15;1:57.876;0;;27.152;0;44.704;0;46.020;0;167.1;31:17.046;12:16:45.376;0:27.152;0:44.704;0:46.020;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;16;1:58.689;0;;27.133;0;45.284;0;46.272;0;166.0;33:15.735;12:18:44.065;0:27.133;0:45.284;0:46.272;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;17;1:59.795;0;;27.343;0;45.204;0;47.248;0;164.4;35:15.530;12:20:43.860;0:27.343;0:45.204;0:47.248;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;18;1:58.745;0;;27.413;0;45.300;0;46.032;0;165.9;37:14.275;12:22:42.605;0:27.413;0:45.300;0:46.032;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;19;1:58.121;0;;27.148;0;44.963;0;46.010;0;166.8;39:12.396;12:24:40.726;0:27.148;0:44.963;0:46.010;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;20;1:59.313;0;;27.189;0;45.701;0;46.423;0;165.1;41:11.709;12:26:40.039;0:27.189;0:45.701;0:46.423;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;21;1:58.098;0;;27.097;0;44.988;0;46.013;0;166.8;43:09.807;12:28:38.137;0:27.097;0:44.988;0:46.013;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;22;1:58.181;0;;27.191;0;44.914;0;46.076;0;166.7;45:07.988;12:30:36.318;0:27.191;0:44.914;0:46.076;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;23;1:57.873;0;;27.117;0;44.796;0;45.960;0;167.1;47:05.861;12:32:34.191;0:27.117;0:44.796;0:45.960;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;24;1:58.090;0;;27.079;0;44.950;0;46.061;0;166.8;49:03.951;12:34:32.281;0:27.079;0:44.950;0:46.061;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;25;1:57.997;0;;27.062;0;44.852;0;46.083;0;166.9;51:01.948;12:36:30.278;0:27.062;0:44.852;0:46.083;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;26;1:58.134;0;;27.139;0;44.819;0;46.176;0;166.7;53:00.082;12:38:28.412;0:27.139;0:44.819;0:46.176;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;1;27;2:04.826;0;;26.987;1;45.373;0;52.466;0;157.8;55:04.908;12:40:33.238;0:26.987;0:45.373;0:52.466;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;FCY;
59;1;28;4:25.846;0;B;39.285;0;1:21.076;0;2:25.485;0;74.1;59:30.754;12:44:59.084;0:39.285;1:21.076;2:25.485;;Robert Michaelian;;GS;;KOHR MOTORSPORTS;Ford;FCY;
59;2;29;2:30.461;0;;40.095;0;48.050;0;1:02.316;0;130.9;1:02:01.215;12:47:29.545;0:40.095;0:48.050;1:02.316;;Billy Johnson;0:01:23.713;GS;;KOHR MOTORSPORTS;Ford;FCY;
59;2;30;2:45.398;0;;35.552;0;56.584;0;1:13.262;0;119.1;1:04:46.613;12:50:14.943;0:35.552;0:56.584;1:13.262;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;FCY;
59;2;31;2:59.677;0;;52.979;0;1:13.281;0;53.417;0;109.6;1:07:46.290;12:53:14.620;0:52.979;1:13.281;0:53.417;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;32;1:57.591;0;;27.165;0;45.075;0;45.351;2;167.5;1:09:43.881;12:55:12.211;0:27.165;0:45.075;0:45.351;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;33;1:57.312;0;;26.677;3;44.468;0;46.167;0;167.9;1:11:41.193;12:57:09.523;0:26.677;0:44.468;0:46.167;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;34;1:57.416;0;;26.897;0;44.804;0;45.715;0;167.8;1:13:38.609;12:59:06.939;0:26.897;0:44.804;0:45.715;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;35;1:57.114;0;;26.894;0;44.720;0;45.500;0;168.2;1:15:35.723;13:01:04.053;0:26.894;0:44.720;0:45.500;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;36;1:56.771;0;;27.100;0;44.040;2;45.631;0;168.7;1:17:32.494;13:03:00.824;0:27.100;0:44.040;0:45.631;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;37;1:56.786;0;;27.096;0;44.068;0;45.622;0;168.7;1:19:29.280;13:04:57.610;0:27.096;0:44.068;0:45.622;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;38;1:56.756;2;;27.027;0;44.052;0;45.677;0;168.7;1:21:26.036;13:06:54.366;0:27.027;0:44.052;0:45.677;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;39;1:56.775;0;;26.981;0;44.165;0;45.629;0;168.7;1:23:22.811;13:08:51.141;0:26.981;0:44.165;0:45.629;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;40;1:56.888;0;;27.033;0;44.119;0;45.736;0;168.5;1:25:19.699;13:10:48.029;0:27.033;0:44.119;0:45.736;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;41;1:56.946;0;;27.091;0;44.157;0;45.698;0;168.4;1:27:16.645;13:12:44.975;0:27.091;0:44.157;0:45.698;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;42;1:57.097;0;;27.026;0;44.363;0;45.708;0;168.2;1:29:13.742;13:14:42.072;0:27.026;0:44.363;0:45.708;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;43;1:57.150;0;;27.231;0;44.138;0;45.781;0;168.1;1:31:10.892;13:16:39.222;0:27.231;0:44.138;0:45.781;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;44;1:57.597;0;;27.129;0;44.833;0;45.635;0;167.5;1:33:08.489;13:18:36.819;0:27.129;0:44.833;0:45.635;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;45;1:57.170;0;;27.154;0;44.224;0;45.792;0;168.1;1:35:05.659;13:20:33.989;0:27.154;0:44.224;0:45.792;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;46;1:56.971;0;;27.102;0;44.126;0;45.743;0;168.4;1:37:02.630;13:22:30.960;0:27.102;0:44.126;0:45.743;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;47;1:57.075;0;;27.153;0;44.190;0;45.732;0;168.3;1:38:59.705;13:24:28.035;0:27.153;0:44.190;0:45.732;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;48;1:57.022;0;;26.940;0;44.138;0;45.944;0;168.3;1:40:56.727;13:26:25.057;0:26.940;0:44.138;0:45.944;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;49;1:57.045;0;;27.054;0;44.150;0;45.841;0;168.3;1:42:53.772;13:28:22.102;0:27.054;0:44.150;0:45.841;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;50;1:57.308;0;;27.351;0;44.199;0;45.758;0;167.9;1:44:51.080;13:30:19.410;0:27.351;0:44.199;0:45.758;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;51;2:16.601;0;;27.222;0;48.386;0;1:00.993;0;144.2;1:47:07.681;13:32:36.011;0:27.222;0:48.386;1:00.993;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;FCY;
59;2;52;3:27.961;0;;53.769;0;1:30.802;0;1:03.390;0;94.7;1:50:35.642;13:36:03.972;0:53.769;1:30.802;1:03.390;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;53;1:58.045;0;;27.587;0;44.806;0;45.652;0;166.9;1:52:33.687;13:38:02.017;0:27.587;0:44.806;0:45.652;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;54;1:56.954;0;;26.950;0;44.276;0;45.728;0;168.4;1:54:30.641;13:39:58.971;0:26.950;0:44.276;0:45.728;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;GF;
59;2;55;2:02.433;0;;26.928;0;44.240;0;51.265;0;160.9;1:56:33.074;13:42:01.404;0:26.928;0:44.240;0:51.265;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;FCY;
59;2;56;3:22.943;0;;48.117;0;1:18.209;0;1:16.617;0;97.1;1:59:56.017;13:45:24.347;0:48.117;1:18.209;1:16.617;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;FCY;
59;2;57;3:26.779;0;;52.843;0;1:17.286;0;1:16.650;0;95.3;2:03:22.796;13:48:51.126;0:52.843;1:17.286;1:16.650;;Billy Johnson;;GS;;KOHR MOTORSPORTS;Ford;FF;
64;1;1;2:13.958;0;;35.141;0;49.255;0;49.562;0;147.0;2:13.958;11:47:42.288;0:35.141;0:49.255;0:49.562;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;2;2:06.831;0;;27.700;0;48.379;0;50.752;0;155.3;4:20.789;11:49:49.119;0:27.700;0:48.379;0:50.752;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;FCY;
64;1;3;2:30.913;0;;33.224;0;59.193;0;58.496;0;130.5;6:51.702;11:52:20.032;0:33.224;0:59.193;0:58.496;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;FCY;
64;1;4;2:49.112;0;;42.975;0;1:04.737;0;1:01.400;0;116.5;9:40.814;11:55:09.144;0:42.975;1:04.737;1:01.400;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;5;2:06.231;0;;29.535;0;48.970;0;47.726;0;156.1;11:47.045;11:57:15.375;0:29.535;0:48.970;0:47.726;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;6;2:03.648;0;;27.719;0;48.359;0;47.570;0;159.3;13:50.693;11:59:19.023;0:27.719;0:48.359;0:47.570;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;7;2:03.652;0;;28.941;0;47.412;0;47.299;0;159.3;15:54.345;12:01:22.675;0:28.941;0:47.412;0:47.299;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;8;2:02.098;0;;27.707;0;46.995;0;47.396;0;161.3;17:56.443;12:03:24.773;0:27.707;0:46.995;0:47.396;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;9;2:02.137;0;;27.459;0;47.506;0;47.172;0;161.3;19:58.580;12:05:26.910;0:27.459;0:47.506;0:47.172;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;10;2:01.375;0;;27.726;0;46.521;0;47.128;0;162.3;21:59.955;12:07:28.285;0:27.726;0:46.521;0:47.128;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;11;2:00.986;0;;27.469;0;46.125;0;47.392;0;162.8;24:00.941;12:09:29.271;0:27.469;0:46.125;0:47.392;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;12;2:01.569;0;;27.462;0;46.740;0;47.367;0;162.0;26:02.510;12:11:30.840;0:27.462;0:46.740;0:47.367;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;13;2:00.957;0;;27.487;0;46.323;0;47.147;0;162.9;28:03.467;12:13:31.797;0:27.487;0:46.323;0:47.147;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;14;2:01.492;0;;27.588;0;46.516;0;47.388;0;162.1;30:04.959;12:15:33.289;0:27.588;0:46.516;0:47.388;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;15;2:00.890;0;;27.265;0;46.469;0;47.156;0;162.9;32:05.849;12:17:34.179;0:27.265;0:46.469;0:47.156;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;16;2:00.877;0;;27.309;0;46.597;0;46.971;0;163.0;34:06.726;12:19:35.056;0:27.309;0:46.597;0:46.971;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;17;2:00.423;0;;27.322;0;46.249;0;46.852;1;163.6;36:07.149;12:21:35.479;0:27.322;0:46.249;0:46.852;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;18;2:01.113;0;;27.237;1;45.931;1;47.945;0;162.6;38:08.262;12:23:36.592;0:27.237;0:45.931;0:47.945;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;19;2:01.215;0;;27.860;0;46.224;0;47.131;0;162.5;40:09.477;12:25:37.807;0:27.860;0:46.224;0:47.131;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;1;20;2:17.160;0;B;27.402;0;46.263;0;1:03.495;0;143.6;42:26.637;12:27:54.967;0:27.402;0:46.263;1:03.495;;Ted Giovanis;;GS;B;Team TGM;Aston Martin;GF;
64;2;21;3:52.951;0;B;2:03.809;0;47.016;0;1:02.126;0;84.6;46:19.588;12:31:47.918;2:03.809;0:47.016;1:02.126;;Hugh Plumb;0:01:51.473;GS;B;Team TGM;Aston Martin;GF;
64;2;22;2:11.087;0;;40.147;0;45.033;0;45.907;0;150.3;48:30.675;12:33:59.005;0:40.147;0:45.033;0:45.907;;Hugh Plumb;0:00:33.260;GS;B;Team TGM;Aston Martin;GF;
64;2;23;1:57.373;0;;27.283;0;44.500;0;45.590;0;167.8;50:28.048;12:35:56.378;0:27.283;0:44.500;0:45.590;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;24;1:57.281;0;;27.218;0;44.232;0;45.831;0;168.0;52:25.329;12:37:53.659;0:27.218;0:44.232;0:45.831;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;25;1:57.692;0;;26.976;0;45.151;0;45.565;0;167.4;54:23.021;12:39:51.351;0:26.976;0:45.151;0:45.565;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;26;2:03.739;0;;27.445;0;49.860;0;46.434;0;159.2;56:26.760;12:41:55.090;0:27.445;0:49.860;0:46.434;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;FCY;
64;2;27;2:19.952;0;;28.058;0;53.224;0;58.670;0;140.8;58:46.712;12:44:15.042;0:28.058;0:53.224;0:58.670;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;FCY;
64;2;28;2:57.956;0;;45.588;0;1:08.813;0;1:03.555;0;110.7;1:01:44.668;12:47:12.998;0:45.588;1:08.813;1:03.555;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;FCY;
64;2;29;3:00.752;0;B;29.286;0;1:08.643;0;1:22.823;0;109.0;1:04:45.420;12:50:13.750;0:29.286;1:08.643;1:22.823;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;FCY;
64;2;30;3:05.241;0;;1:07.388;0;1:06.174;0;51.679;0;106.3;1:07:50.661;12:53:18.991;1:07.388;1:06.174;0:51.679;;Hugh Plumb;0:00:51.641;GS;B;Team TGM;Aston Martin;GF;
64;2;31;1:58.673;0;;27.027;0;45.022;0;46.624;0;166.0;1:09:49.334;12:55:17.664;0:27.027;0:45.022;0:46.624;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;32;1:58.224;0;;27.004;0;44.243;0;46.977;0;166.6;1:11:47.558;12:57:15.888;0:27.004;0:44.243;0:46.977;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;33;1:56.698;0;;27.014;0;44.089;0;45.595;0;168.8;1:13:44.256;12:59:12.586;0:27.014;0:44.089;0:45.595;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;34;1:56.638;2;;27.091;0;44.087;0;45.460;0;168.9;1:15:40.894;13:01:09.224;0:27.091;0:44.087;0:45.460;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;35;1:56.827;0;;27.109;0;44.065;2;45.653;0;168.6;1:17:37.721;13:03:06.051;0:27.109;0:44.065;0:45.653;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;36;1:56.729;0;;27.133;0;44.160;0;45.436;2;168.8;1:19:34.450;13:05:02.780;0:27.133;0:44.160;0:45.436;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;37;1:58.047;0;;26.973;2;45.254;0;45.820;0;166.9;1:21:32.497;13:07:00.827;0:26.973;0:45.254;0:45.820;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;38;1:57.455;0;;27.085;0;44.471;0;45.899;0;167.7;1:23:29.952;13:08:58.282;0:27.085;0:44.471;0:45.899;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;39;1:57.420;0;;27.018;0;44.510;0;45.892;0;167.8;1:25:27.372;13:10:55.702;0:27.018;0:44.510;0:45.892;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;40;1:57.599;0;;27.138;0;44.610;0;45.851;0;167.5;1:27:24.971;13:12:53.301;0:27.138;0:44.610;0:45.851;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;41;1:58.056;0;;27.245;0;44.593;0;46.218;0;166.9;1:29:23.027;13:14:51.357;0:27.245;0:44.593;0:46.218;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;42;1:59.166;0;;27.419;0;45.247;0;46.500;0;165.3;1:31:22.193;13:16:50.523;0:27.419;0:45.247;0:46.500;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;43;1:58.017;0;;27.383;0;44.448;0;46.186;0;166.9;1:33:20.210;13:18:48.540;0:27.383;0:44.448;0:46.186;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;44;1:57.329;0;;27.163;0;44.320;0;45.846;0;167.9;1:35:17.539;13:20:45.869;0:27.163;0:44.320;0:45.846;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;45;1:57.522;0;;27.256;0;44.299;0;45.967;0;167.6;1:37:15.061;13:22:43.391;0:27.256;0:44.299;0:45.967;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;46;1:57.427;0;;27.253;0;44.328;0;45.846;0;167.7;1:39:12.488;13:24:40.818;0:27.253;0:44.328;0:45.846;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;47;1:57.522;0;;27.181;0;44.404;0;45.937;0;167.6;1:41:10.010;13:26:38.340;0:27.181;0:44.404;0:45.937;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;48;1:57.409;0;;27.161;0;44.352;0;45.896;0;167.8;1:43:07.419;13:28:35.749;0:27.161;0:44.352;0:45.896;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;49;1:57.381;0;;27.204;0;44.337;0;45.840;0;167.8;1:45:04.800;13:30:33.130;0:27.204;0:44.337;0:45.840;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;50;2:10.927;0;;27.159;0;48.387;0;55.381;0;150.5;1:47:15.727;13:32:44.057;0:27.159;0:48.387;0:55.381;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;FCY;
64;2;51;3:22.060;0;;52.456;0;1:30.446;0;59.158;0;97.5;1:50:37.787;13:36:06.117;0:52.456;1:30.446;0:59.158;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;52;2:00.364;0;;27.884;0;46.343;0;46.137;0;163.7;1:52:38.151;13:38:06.481;0:27.884;0:46.343;0:46.137;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;53;1:57.539;0;;27.342;0;44.244;0;45.953;0;167.6;1:54:35.690;13:40:04.020;0:27.342;0:44.244;0:45.953;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;GF;
64;2;54;2:03.149;0;;27.233;0;44.297;0;51.619;0;160.0;1:56:38.839;13:42:07.169;0:27.233;0:44.297;0:51.619;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;FCY;
64;2;55;3:24.703;0;;48.571;0;1:18.923;0;1:17.209;0;96.2;2:00:03.542;13:45:31.872;0:48.571;1:18.923;1:17.209;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;FCY;
64;2;56;3:26.611;0;;53.232;0;1:15.892;0;1:17.487;0;95.3;2:03:30.153;13:48:58.483;0:53.232;1:15.892;1:17.487;;Hugh Plumb;;GS;B;Team TGM;Aston Martin;FF;
67;1;1;2:03.119;0;;30.671;0;45.688;0;46.760;0;160.0;2:03.119;11:47:31.449;0:30.671;0:45.688;0:46.760;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;2;1:57.926;0;;27.238;0;44.622;0;46.066;0;167.0;4:01.045;11:49:29.375;0:27.238;0:44.622;0:46.066;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;3;2:29.130;0;;30.389;0;1:00.333;0;58.408;0;132.1;6:30.175;11:51:58.505;0:30.389;1:00.333;0:58.408;;Gordon Scully;;GS;;CSM;Porsche;FCY;
67;1;4;3:05.989;0;;43.891;0;1:17.405;0;1:04.693;0;105.9;9:36.164;11:55:04.494;0:43.891;1:17.405;1:04.693;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;5;1:58.869;0;;27.158;1;45.083;0;46.628;0;165.7;11:35.033;11:57:03.363;0:27.158;0:45.083;0:46.628;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;6;1:58.046;0;;27.209;0;44.697;0;46.140;0;166.9;13:33.079;11:59:01.409;0:27.209;0:44.697;0:46.140;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;7;1:59.361;0;;27.328;0;45.491;0;46.542;0;165.0;15:32.440;12:01:00.770;0:27.328;0:45.491;0:46.542;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;8;1:57.705;0;;27.264;0;44.493;0;45.948;1;167.4;17:30.145;12:02:58.475;0:27.264;0:44.493;0:45.948;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;9;1:58.247;0;;27.275;0;44.648;0;46.324;0;166.6;19:28.392;12:04:56.722;0:27.275;0:44.648;0:46.324;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;10;1:58.008;0;;27.244;0;44.631;0;46.133;0;166.9;21:26.400;12:06:54.730;0:27.244;0:44.631;0:46.133;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;11;1:57.897;0;;27.342;0;44.315;1;46.240;0;167.1;23:24.297;12:08:52.627;0:27.342;0:44.315;0:46.240;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;12;1:58.026;0;;27.334;0;44.560;0;46.132;0;166.9;25:22.323;12:10:50.653;0:27.334;0:44.560;0:46.132;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;13;1:57.973;0;;27.213;0;44.585;0;46.175;0;167.0;27:20.296;12:12:48.626;0:27.213;0:44.585;0:46.175;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;14;1:58.308;0;;27.393;0;44.664;0;46.251;0;166.5;29:18.604;12:14:46.934;0:27.393;0:44.664;0:46.251;;Gordon Scully;;GS;;CSM;Porsche;GF;
67;1;15;1:58.093;0;;27.265;0;44.544;0;46.284;0;166.8;31:16.697;12:16:45.027;0:27.265;0:44.544;0:46.284;;Gordon Scully;;GS;;CSM;Porsche;GF;
